time/s	I/mA	Ewe/V
5.972761959960521E+004	-1.1625108E-003	2.6006038E+000
5.974261959963315E+004	-1.1690673E-003	2.6007755E+000
5.975761959966109E+004	-1.1604101E-003	2.6006420E+000
5.977261959968903E+004	-1.1502889E-003	2.6007564E+000
5.978761959971697E+004	-1.1472334E-003	2.6006038E+000
5.980261959974491E+004	-1.1522622E-003	2.6004128E+000
5.981761959977285E+004	-1.1555722E-003	2.6005654E+000
5.983261959980079E+004	-1.1392764E-003	2.6007564E+000
5.984761959982873E+004	-1.1580548E-003	2.6006420E+000
5.986261959985667E+004	-1.1533443E-003	2.6006610E+000
5.987761959988461E+004	-1.1472334E-003	2.6006038E+000
5.989261959991255E+004	-1.1506071E-003	2.6006229E+000
5.990761959994049E+004	-1.1507981E-003	2.6007373E+000
5.992261959996843E+004	-1.1643568E-003	2.6006801E+000
5.993761959999637E+004	-1.1455783E-003	2.6006610E+000
5.995261960002431E+004	-1.1355844E-003	2.6007564E+000
5.996761960005225E+004	-1.1609830E-003	2.6006801E+000
5.998261960008019E+004	-1.1714225E-003	2.6006229E+000
5.999761960010813E+004	-1.1391491E-003	2.6007755E+000
6.001261960013607E+004	-1.1467242E-003	2.6006038E+000
6.002761960016401E+004	-1.1620652E-003	2.6007564E+000
6.004261960019195E+004	-1.1613013E-003	2.6006801E+000
6.005761960021988E+004	-1.1441779E-003	2.6007373E+000
6.007261960024782E+004	-1.1422045E-003	2.6006801E+000
6.008761960027576E+004	-1.1546811E-003	2.6007373E+000
6.010261960030370E+004	-1.1298554E-003	2.6006610E+000
6.011761960033164E+004	-1.1567181E-003	2.6007373E+000
6.013261960035958E+004	-1.1682399E-003	2.6007183E+000
6.014761960038752E+004	-1.1704041E-003	2.6006038E+000
6.016261960041546E+004	-1.1492703E-003	2.6006610E+000
6.017761960044340E+004	-1.1635293E-003	2.6006229E+000
6.019261960047134E+004	-1.1686217E-003	2.6007183E+000
6.020761960049928E+004	-1.1443052E-003	2.6005845E+000
6.022261960052722E+004	-1.1470425E-003	2.6006420E+000
6.023761960055516E+004	-1.1352662E-003	2.6007373E+000
6.025261960058310E+004	-1.1476791E-003	2.6007564E+000
6.026761960061104E+004	-1.1679216E-003	2.6007373E+000
6.028261960063898E+004	-1.1381942E-003	2.6006801E+000
6.029761960066692E+004	-1.1406768E-003	2.6007373E+000
6.031261960069486E+004	-1.1584368E-003	2.6007183E+000
6.032761960072280E+004	-1.1504161E-003	2.6006420E+000
6.034261960075074E+004	-1.1356481E-003	2.6006229E+000
6.035761960077868E+004	-1.1443052E-003	2.6005273E+000
6.037261960080662E+004	-1.1480609E-003	2.6005654E+000
6.038761960083456E+004	-1.1384489E-003	2.6006038E+000
6.040261960086250E+004	-1.1546811E-003	2.6006992E+000
6.041761960089044E+004	-1.1400403E-003	2.6006992E+000
6.043261960091838E+004	-1.1613650E-003	2.6006610E+000
6.044761960094632E+004	-1.1497160E-003	2.6006992E+000
6.046261960097426E+004	-1.1458966E-003	2.6006229E+000
6.047761960100220E+004	-1.1434141E-003	2.6006420E+000
6.049261960103014E+004	-1.1478700E-003	2.6006420E+000
6.050761960105808E+004	-1.1489522E-003	2.6007564E+000
6.052261960108601E+004	-1.1474243E-003	2.6007564E+000
6.053761960111395E+004	-1.1229169E-003	2.6007373E+000
6.055261960114189E+004	-1.1588187E-003	2.6006038E+000
6.056761960116983E+004	-1.1501616E-003	2.6005464E+000
6.058261960119777E+004	-1.1500343E-003	2.6006610E+000
6.059761960122571E+004	-1.1472971E-003	2.6006038E+000
6.061261960125365E+004	-1.1381307E-003	2.6006420E+000
6.062761960128159E+004	-1.1509255E-003	2.6006420E+000
6.064261960130953E+004	-1.1414407E-003	2.6006610E+000
6.065761960133747E+004	-1.1422045E-003	2.6006992E+000
6.067261960136541E+004	-1.1379396E-003	2.6006229E+000
6.068761960139335E+004	-1.1592007E-003	2.6006992E+000
6.070261960142129E+004	-1.1728229E-003	2.6006801E+000
6.071761960144923E+004	-1.1512437E-003	2.6006992E+000
6.073261960147717E+004	-1.1367939E-003	2.6007373E+000
6.074761960150511E+004	-1.1420136E-003	2.6006038E+000
6.076261960153305E+004	-1.1548721E-003	2.6006992E+000
6.077761960156099E+004	-1.1538535E-003	2.6005845E+000
6.079261960158893E+004	-1.1505435E-003	2.6006801E+000
6.080761960161687E+004	-1.1541082E-003	2.6005845E+000
6.082261960164481E+004	-1.1461512E-003	2.6007373E+000
6.083761960167275E+004	-1.1402313E-003	2.6006038E+000
6.085261960170069E+004	-1.1458966E-003	2.6006801E+000
6.086761960172863E+004	-1.1252085E-003	2.6006992E+000
6.088261960175657E+004	-1.1486339E-003	2.6006801E+000
6.089761960178451E+004	-1.1532170E-003	2.6005464E+000
6.091261960181245E+004	-1.1578639E-003	2.6006610E+000
6.092761960184039E+004	-1.1650571E-003	2.6006420E+000
6.094261960186833E+004	-1.1712316E-003	2.6008136E+000
6.095761960189627E+004	-1.1630199E-003	2.6005845E+000
6.097261960192421E+004	-1.1344387E-003	2.6006229E+000
6.098761960195214E+004	-1.1423955E-003	2.6006801E+000
6.100261960198008E+004	-1.1521348E-003	2.6006801E+000
6.101761960200802E+004	-1.1573547E-003	2.6006420E+000
6.103261960203596E+004	-1.1345022E-003	2.6006610E+000
6.104761960206390E+004	-1.1446872E-003	2.6007183E+000
6.106261960209184E+004	-1.1520713E-003	2.6007373E+000
6.107761960211978E+004	-1.1544265E-003	2.6006992E+000
6.109261960214772E+004	-1.1358390E-003	2.6006992E+000
6.110761960217566E+004	-1.1455783E-003	2.6005654E+000
6.112261960220360E+004	-1.1483792E-003	2.6006420E+000
6.113761960223154E+004	-1.1757512E-003	2.6006801E+000
6.115261960225948E+004	-1.1529624E-003	2.6005273E+000
6.116761960228742E+004	-1.1570364E-003	2.6006801E+000
6.118261960231536E+004	-1.1256541E-003	2.6005464E+000
6.119761960234330E+004	-1.1438597E-003	2.6006420E+000
6.121261960237124E+004	-1.1346933E-003	2.6006610E+000
6.122761960239918E+004	-1.1054116E-003	2.6006610E+000
6.124261960242712E+004	-1.1485702E-003	2.6006038E+000
6.125761960245506E+004	-1.1626381E-003	2.6007564E+000
6.127261960248300E+004	-1.1516256E-003	2.6006229E+000
6.128761960251094E+004	-1.1553813E-003	2.6007183E+000
6.130261960253888E+004	-1.1472971E-003	2.6005654E+000
6.131761960256682E+004	-1.1530260E-003	2.6005845E+000
6.133261960259476E+004	-1.1674121E-003	2.6006801E+000
6.134761960262270E+004	-1.1677942E-003	2.6006801E+000
6.136261960265064E+004	-1.1737142E-003	2.6005845E+000
6.137761960267858E+004	-1.1685580E-003	2.6006229E+000
6.139261960270652E+004	-1.1569090E-003	2.6005273E+000
6.140761960273446E+004	-1.1711043E-003	2.6005273E+000
6.142261960276240E+004	-1.1521985E-003	2.6005464E+000
6.143761960279034E+004	-1.1643568E-003	2.6006038E+000
6.145261960281827E+004	-1.1418227E-003	2.6007564E+000
6.146761960284621E+004	-1.1402313E-003	2.6006801E+000
6.148261960287415E+004	-1.1483792E-003	2.6006801E+000
6.149761960290209E+004	-1.1269272E-003	2.6007564E+000
6.151261960293003E+004	-1.1479335E-003	2.6006610E+000
6.152761960295797E+004	-1.1507981E-003	2.6006610E+000
6.154261960298591E+004	-1.1564635E-003	2.6006420E+000
6.155761960301385E+004	-1.1197341E-003	2.6006420E+000
6.157261960304179E+004	-1.1388945E-003	2.6006229E+000
6.158761960306973E+004	-1.1592007E-003	2.6006229E+000
6.160261960309767E+004	-1.1481883E-003	2.6006420E+000
6.161761960312561E+004	-1.1504799E-003	2.6006992E+000
6.163261960315355E+004	-1.1621926E-003	2.6006992E+000
6.164761960318149E+004	-1.1544265E-003	2.6007183E+000
6.166261960320943E+004	-1.1373669E-003	2.6006610E+000
6.167761960323737E+004	-1.1354571E-003	2.6006801E+000
6.169261960326531E+004	-1.1518166E-003	2.6006229E+000
6.170761960329325E+004	-1.1481883E-003	2.6006801E+000
6.172261960332119E+004	-1.1483155E-003	2.6005273E+000
6.173761960334913E+004	-1.1251449E-003	2.6006992E+000
6.175261960337707E+004	-1.1283277E-003	2.6006992E+000
6.176761960340501E+004	-1.1282004E-003	2.6006420E+000
6.178261960343295E+004	-1.1405495E-003	2.6007183E+000
6.179761960346089E+004	-1.1632746E-003	2.6007373E+000
6.181261960348883E+004	-1.1222804E-003	2.6006420E+000
6.182761960351677E+004	-1.1251449E-003	2.6005845E+000
6.184261960354471E+004	-1.1442417E-003	2.6006801E+000
6.185761960357265E+004	-1.1313831E-003	2.6005845E+000
6.187261960360059E+004	-1.1589461E-003	2.6006992E+000
6.188761960362853E+004	-1.1566544E-003	2.6006229E+000
6.190261960365647E+004	-1.1553178E-003	2.6006610E+000
6.191761960368440E+004	-1.1482519E-003	2.6006420E+000
6.193261960371234E+004	-1.1531534E-003	2.6005082E+000
6.194761960374028E+004	-1.1435413E-003	2.6006038E+000
6.196261960376822E+004	-1.1440506E-003	2.6006420E+000
6.197761960379616E+004	-1.1593916E-003	2.6005654E+000
6.199261960382410E+004	-1.1718682E-003	2.6006420E+000
6.200761960385204E+004	-1.1737779E-003	2.6005845E+000
6.202261960387998E+004	-1.1401039E-003	2.6006610E+000
6.203761960390792E+004	-1.1445599E-003	2.6007183E+000
6.205261960393586E+004	-1.1438597E-003	2.6007946E+000
6.206761960396380E+004	-1.1252085E-003	2.6006801E+000
6.208261960399174E+004	-1.1356481E-003	2.6006801E+000
6.209761960401968E+004	-1.1322107E-003	2.6005464E+000
6.211261960404762E+004	-1.1218984E-003	2.6005845E+000
6.212761960407556E+004	-1.1502252E-003	2.6006801E+000
6.214261960410350E+004	-1.1681125E-003	2.6005845E+000
6.215761960413144E+004	-1.1420773E-003	2.6008327E+000
6.217261960415938E+004	-1.1147690E-003	2.6006038E+000
6.218761960418732E+004	-1.1436687E-003	2.6007183E+000
6.220261960421526E+004	-1.1534716E-003	2.6005464E+000
6.221761960424320E+004	-1.1571638E-003	2.6006420E+000
6.223261960427114E+004	-1.1472334E-003	2.6007564E+000
6.224761960429908E+004	-1.1489522E-003	2.6007564E+000
6.226261960432702E+004	-1.1437322E-003	2.6006229E+000
6.227761960435496E+004	-1.1660119E-003	2.6005845E+000
6.229261960438290E+004	-1.1445599E-003	2.6006420E+000
6.230761960441084E+004	-1.1308739E-003	2.6006992E+000
6.232261960443878E+004	-1.1260997E-003	2.6006610E+000
6.233761960446672E+004	-1.1628290E-003	2.6006229E+000
6.235261960449466E+004	-1.1535990E-003	2.6007183E+000
6.236761960452260E+004	-1.1426501E-003	2.6005845E+000
6.238261960455053E+004	-1.1380033E-003	2.6006038E+000
6.239761960457847E+004	-1.1240627E-003	2.6007946E+000
6.241261960460641E+004	-1.1394673E-003	2.6008711E+000
6.242761960463435E+004	-1.1441143E-003	2.6007946E+000
6.244261960466229E+004	-1.1608558E-003	2.6005845E+000
6.245761960469023E+004	-1.1448145E-003	2.6006229E+000
6.247261960471817E+004	-1.1662664E-003	2.6006610E+000
6.248761960474611E+004	-1.1549994E-003	2.6006038E+000
6.250261960477405E+004	-1.1613013E-003	2.6005845E+000
6.251761960480199E+004	-1.1530260E-003	2.6007755E+000
6.253261960482993E+004	-1.1496523E-003	2.6007564E+000
6.254761960485787E+004	-1.1388309E-003	2.6005464E+000
6.256261960488581E+004	-1.1406132E-003	2.6007183E+000
6.257761960491375E+004	-1.1474243E-003	2.6007564E+000
6.259261960494169E+004	-1.1478700E-003	2.6005082E+000
6.260761960496963E+004	-1.1286458E-003	2.6007564E+000
6.262261960499757E+004	-1.1356481E-003	2.6006420E+000
6.263761960502551E+004	-1.1485702E-003	2.6007564E+000
6.265261960505345E+004	-1.1492703E-003	2.6006229E+000
6.266761960508139E+004	-1.1609193E-003	2.6006610E+000
6.268261960510933E+004	-1.1484430E-003	2.6005654E+000
6.269761960513727E+004	-1.1355208E-003	2.6005082E+000
6.271261960516521E+004	-1.1431595E-003	2.6006229E+000
6.272761960519315E+004	-1.1381307E-003	2.6006038E+000
6.274261960522109E+004	-1.1522622E-003	2.6006420E+000
6.275761960524903E+004	-1.1535990E-003	2.6006992E+000
6.277261960527697E+004	-1.1670303E-003	2.6006420E+000
6.278761960530491E+004	-1.1506708E-003	2.6007564E+000
6.280261960533285E+004	-1.1405495E-003	2.6006420E+000
6.281761960536079E+004	-1.1511164E-003	2.6006420E+000
6.283261960538873E+004	-1.1504799E-003	2.6006610E+000
6.284761960541666E+004	-1.1681125E-003	2.6007373E+000
6.286261960544460E+004	-1.1427138E-003	2.6005273E+000
6.287761960547254E+004	-1.1529624E-003	2.6007373E+000
6.289261960550048E+004	-1.1719319E-003	2.6007373E+000
6.290761960552842E+004	-1.1310648E-003	2.6005845E+000
6.292261960555636E+004	-1.1337384E-003	2.6006038E+000
6.293761960558430E+004	-1.1366665E-003	2.6006038E+000
6.295261960561224E+004	-1.1384489E-003	2.6006229E+000
6.296761960564018E+004	-1.1441779E-003	2.6006801E+000
6.298261960566812E+004	-1.1448781E-003	2.6008136E+000
6.299761960569606E+004	-1.1193522E-003	2.6007564E+000
6.301261960572400E+004	-1.1133049E-003	2.6006610E+000
6.302761960575194E+004	-1.1229169E-003	2.6007564E+000
6.304261960577988E+004	-1.1040111E-003	2.6006610E+000
6.305761960580782E+004	-1.1334200E-003	2.6006420E+000
6.307261960583576E+004	-1.1251449E-003	2.6007946E+000
6.308761960586370E+004	-1.1234898E-003	2.6005845E+000
6.310261960589164E+004	-1.1596463E-003	2.6007373E+000
6.311761960591958E+004	-1.1366665E-003	2.6005845E+000
6.313261960594752E+004	-1.1406768E-003	2.6005845E+000
6.314761960597546E+004	-1.1394038E-003	2.6006229E+000
6.316261960600340E+004	-1.1346296E-003	2.6007946E+000
6.317761960603134E+004	-1.1471061E-003	2.6005464E+000
6.319261960605928E+004	-1.1497797E-003	2.6005464E+000
6.320761960608722E+004	-1.1384489E-003	2.6006420E+000
6.322261960611516E+004	-1.1433504E-003	2.6005464E+000
6.323761960614310E+004	-1.1340566E-003	2.6005845E+000
6.325261960617104E+004	-1.1371122E-003	2.6006229E+000
6.326761960619898E+004	-1.1293462E-003	2.6005654E+000
6.328261960622692E+004	-1.1314468E-003	2.6006420E+000
6.329761960625486E+004	-1.1416953E-003	2.6006420E+000
6.331261960628279E+004	-1.1227896E-003	2.6007373E+000
6.332761960631073E+004	-1.1245720E-003	2.6006610E+000
6.334261960633867E+004	-1.1182701E-003	2.6007183E+000
6.335761960636661E+004	-1.1233626E-003	2.6007373E+000
6.337261960639455E+004	-1.1282004E-003	2.6006610E+000
6.338761960642249E+004	-1.1269272E-003	2.6006038E+000
6.340261960645043E+004	-1.1540445E-003	2.6005845E+000
6.341761960647837E+004	-1.1473607E-003	2.6006992E+000
6.343261960650631E+004	-1.1325927E-003	2.6006610E+000
6.344761960653425E+004	-1.1369848E-003	2.6006229E+000
6.346261960656219E+004	-1.1112679E-003	2.6006038E+000
6.347761960659013E+004	-1.1222167E-003	2.6006229E+000
6.349261960661807E+004	-1.1511164E-003	2.6007183E+000
6.350761960664601E+004	-1.1253995E-003	2.6007755E+000
6.352261960667395E+004	-1.1169333E-003	2.6006229E+000
6.353761960670189E+004	-1.1124137E-003	2.6006610E+000
6.355261960672983E+004	-1.1157239E-003	2.6006420E+000
6.356761960675777E+004	-1.1042658E-003	2.6005845E+000
6.358261960678571E+004	-1.1198614E-003	2.6008136E+000
6.359761960681365E+004	-1.1416317E-003	2.6008327E+000
6.361261960684159E+004	-1.1341204E-003	2.6005845E+000
6.362761960686953E+004	-1.1211346E-003	2.6006992E+000
6.364261960689747E+004	-1.1172516E-003	2.6007564E+000
6.365761960692541E+004	-1.1331656E-003	2.6004701E+000
6.367261960695335E+004	-1.1360936E-003	2.6004701E+000
6.368761960698129E+004	-1.1422683E-003	2.6006801E+000
6.370261960700923E+004	-1.1471697E-003	2.6007373E+000
6.371761960703717E+004	-1.1406132E-003	2.6007373E+000
6.373261960706511E+004	-1.1366665E-003	2.6006801E+000
6.374761960709305E+004	-1.1299191E-003	2.6006420E+000
6.376261960712099E+004	-1.1146418E-003	2.6005273E+000
6.377761960714892E+004	-1.1248266E-003	2.6007755E+000
6.379261960717686E+004	-1.1282004E-003	2.6007183E+000
6.380761960720480E+004	-1.1301100E-003	2.6006992E+000
6.382261960723274E+004	-1.1338020E-003	2.6007564E+000
6.383761960726068E+004	-1.1528987E-003	2.6008520E+000
6.385261960728862E+004	-1.1289642E-003	2.6007373E+000
6.386761960731656E+004	-1.1288369E-003	2.6006610E+000
6.388261960734450E+004	-1.1103767E-003	2.6008136E+000
6.389761960737244E+004	-1.1448145E-003	2.6006610E+000
6.391261960740038E+004	-1.1084033E-003	2.6007183E+000
6.392761960742832E+004	-1.1287733E-003	2.6006992E+000
6.394261960745626E+004	-1.1358390E-003	2.6006801E+000
6.395761960748420E+004	-1.1242536E-003	2.6006038E+000
6.397261960751214E+004	-1.1424592E-003	2.6006229E+000
6.398761960754008E+004	-1.1105040E-003	2.6006992E+000
6.400261960756802E+004	-1.1317014E-003	2.6006420E+000
6.401761960759596E+004	-1.1392127E-003	2.6006610E+000
6.403261960762390E+004	-1.1402948E-003	2.6006420E+000
6.404761960765184E+004	-1.1401039E-003	2.6006992E+000
6.406261960767978E+004	-1.1315740E-003	2.6006610E+000
6.407761960770772E+004	-1.1232352E-003	2.6006229E+000
6.409261960773566E+004	-1.1266726E-003	2.6006420E+000
6.410761960776360E+004	-1.1420136E-003	2.6005654E+000
6.412261960779154E+004	-1.1407405E-003	2.6006801E+000
6.413761960781948E+004	-1.1333565E-003	2.6007564E+000
6.415261960784742E+004	-1.1429684E-003	2.6005654E+000
6.416761960787536E+004	-1.1259724E-003	2.6008520E+000
6.418261960790330E+004	-1.1297917E-003	2.6006992E+000
6.419761960793124E+004	-1.1299826E-003	2.6006992E+000
6.421261960795918E+004	-1.1313831E-003	2.6006801E+000
6.422761960798712E+004	-1.1338657E-003	2.6006038E+000
6.424261960801505E+004	-1.1190976E-003	2.6006801E+000
6.425761960804299E+004	-1.1384489E-003	2.6006229E+000
6.427261960807093E+004	-1.1262270E-003	2.6006992E+000
6.428761960809887E+004	-1.1296644E-003	2.6005273E+000
6.430261960812681E+004	-1.1226623E-003	2.6008136E+000
6.431761960815475E+004	-1.1466604E-003	2.6006610E+000
6.433261960818269E+004	-1.1429049E-003	2.6006229E+000
6.434761960821063E+004	-1.1330382E-003	2.6006992E+000
6.436261960823857E+004	-1.1470425E-003	2.6005273E+000
6.437761960826651E+004	-1.1244447E-003	2.6007946E+000
6.439261960829445E+004	-1.1325289E-003	2.6006420E+000
6.440761960832239E+004	-1.1476791E-003	2.6006038E+000
6.442261960835033E+004	-1.1400403E-003	2.6007373E+000
6.443761960837827E+004	-1.1380670E-003	2.6006420E+000
6.445261960840621E+004	-1.1310648E-003	2.6006229E+000
6.446761960843415E+004	-1.1274365E-003	2.6005845E+000
6.448261960846209E+004	-1.1350752E-003	2.6006038E+000
6.449761960849003E+004	-1.1312559E-003	2.6005273E+000
6.451261960851797E+004	-1.1297282E-003	2.6006229E+000
6.452761960854591E+004	-1.1467878E-003	2.6005845E+000
6.454261960857385E+004	-1.1388309E-003	2.6006992E+000
6.455761960860179E+004	-1.1464058E-003	2.6006610E+000
6.457261960862973E+004	-1.1240627E-003	2.6006038E+000
6.458761960865767E+004	-1.1247629E-003	2.6007755E+000
6.460261960868561E+004	-1.1486339E-003	2.6005273E+000
6.461761960871355E+004	-1.1293462E-003	2.6005273E+000
6.463261960874149E+004	-1.1091672E-003	2.6005464E+000
6.464761960876943E+004	-1.1371122E-003	2.6006038E+000
6.466261960879737E+004	-1.1479973E-003	2.6006610E+000
6.467761960882531E+004	-1.1290279E-003	2.6005273E+000
6.469261960885325E+004	-1.1582458E-003	2.6006801E+000
6.470761960888118E+004	-1.1429049E-003	2.6007564E+000
6.472261960890912E+004	-1.1303010E-003	2.6007183E+000
6.473761960893706E+004	-1.1518804E-003	2.6006992E+000
6.475261960896500E+004	-1.1327199E-003	2.6007946E+000
6.476761960899294E+004	-1.1411861E-003	2.6006801E+000
6.478261960902088E+004	-1.1387671E-003	2.6005845E+000
6.479761960904882E+004	-1.1363482E-003	2.6006420E+000
6.481261960907676E+004	-1.1404859E-003	2.6006420E+000
6.482761960910470E+004	-1.1345659E-003	2.6006992E+000
6.484261960913264E+004	-1.1252722E-003	2.6006610E+000
6.485761960916058E+004	-1.1454510E-003	2.6006992E+000
6.487261960918852E+004	-1.1170605E-003	2.6006420E+000
6.488761960921646E+004	-1.1485065E-003	2.6006992E+000
6.490261960924440E+004	-1.1373669E-003	2.6006420E+000
6.491761960927234E+004	-1.1404859E-003	2.6006801E+000
6.493261960930028E+004	-1.1320832E-003	2.6006229E+000
6.494761960932822E+004	-1.1294098E-003	2.6006038E+000
6.496261960935616E+004	-1.1361573E-003	2.6007183E+000
6.497761960938410E+004	-1.1561451E-003	2.6007183E+000
6.499261960941204E+004	-1.1089128E-003	2.6007946E+000
6.500761960943998E+004	-1.1291553E-003	2.6006610E+000
6.502261960946792E+004	-1.1303010E-003	2.6006420E+000
6.503761960949586E+004	-1.1376214E-003	2.6006992E+000
6.505261960952380E+004	-1.1547448E-003	2.6005464E+000
6.506761960955174E+004	-1.1474243E-003	2.6007755E+000
6.508261960957968E+004	-1.1462786E-003	2.6006801E+000
6.509761960960762E+004	-1.1370485E-003	2.6006992E+000
6.511261960963556E+004	-1.1540445E-003	2.6007183E+000
6.512761960966350E+004	-1.1194794E-003	2.6005654E+000
6.514261960969144E+004	-1.1548721E-003	2.6006420E+000
6.515761960971938E+004	-1.1475517E-003	2.6004701E+000
6.517261960974731E+004	-1.1449418E-003	2.6007373E+000
6.518761960977525E+004	-1.1356481E-003	2.6006610E+000
6.520261960980319E+004	-1.1516893E-003	2.6006801E+000
6.521761960983113E+004	-1.1222804E-003	2.6006801E+000
6.523261960985907E+004	-1.1535990E-003	2.6006992E+000
6.524761960988701E+004	-1.1351388E-003	2.6006038E+000
6.526261960991495E+004	-1.1318288E-003	2.6006420E+000
6.527761960994289E+004	-1.1492068E-003	2.6008136E+000
6.529261960997083E+004	-1.1475517E-003	2.6005273E+000
6.530761960999877E+004	-1.1523258E-003	2.6006038E+000
6.532261961002671E+004	-1.1548721E-003	2.6006038E+000
6.533761961005465E+004	-1.1528351E-003	2.6006801E+000
6.535261961008259E+004	-1.1376850E-003	2.6005845E+000
6.536761961011053E+004	-1.1196069E-003	2.6007183E+000
6.538261961013847E+004	-1.1067484E-003	2.6005273E+000
6.539761961016641E+004	-1.1302374E-003	2.6006992E+000
6.541261961019435E+004	-1.1285823E-003	2.6006420E+000
6.542761961022229E+004	-1.1289642E-003	2.6006992E+000
6.544261961025023E+004	-1.0986641E-003	2.6007373E+000
6.545761961027817E+004	-1.1176335E-003	2.6008902E+000
6.547261961030611E+004	-1.1249540E-003	2.6006229E+000
6.548761961033405E+004	-1.1418227E-003	2.6006420E+000
6.550261961036199E+004	-1.1392764E-003	2.6006992E+000
6.551761961038993E+004	-1.1381307E-003	2.6006992E+000
6.553261961041787E+004	-1.1271181E-003	2.6006420E+000
6.554761960767070E+004	-1.1061118E-003	2.6005654E+000
6.556261960409442E+004	-1.1153419E-003	2.6006038E+000
6.557761960055865E+004	-1.1144507E-003	2.6006229E+000
6.559261959703825E+004	-1.1172516E-003	2.6005464E+000
6.560761959346430E+004	-1.1227259E-003	2.6006801E+000
6.562261958989920E+004	-1.1294734E-003	2.6006801E+000
6.563761958637880E+004	-1.1453874E-003	2.6007755E+000
6.565261958283419E+004	-1.1202433E-003	2.6006420E+000
6.566761957925791E+004	-1.1257814E-003	2.6006229E+000
6.568261957571981E+004	-1.1281366E-003	2.6006229E+000
6.569761957219942E+004	-1.1163604E-003	2.6006992E+000
6.571261956862826E+004	-1.1078941E-003	2.6006038E+000
6.572761956506083E+004	-1.1099948E-003	2.6004891E+000
6.574261956154043E+004	-1.1210071E-003	2.6006801E+000
6.575761955799861E+004	-1.1129866E-003	2.6006801E+000
6.577261955442233E+004	-1.1150872E-003	2.6006420E+000
6.578761955088144E+004	-1.1530260E-003	2.6005654E+000
6.580261954736104E+004	-1.1277548E-003	2.6007373E+000
6.581761954379268E+004	-1.1472334E-003	2.6006610E+000
6.583261954022269E+004	-1.1316378E-003	2.6007373E+000
6.584761953670229E+004	-1.1080852E-003	2.6006992E+000
6.586261953316280E+004	-1.1024834E-003	2.6006992E+000
6.587761952958652E+004	-1.1269909E-003	2.6006420E+000
6.589261952604330E+004	-1.1261633E-003	2.6006801E+000
6.590761952252290E+004	-1.1339294E-003	2.6005654E+000
6.592261951895687E+004	-1.1201798E-003	2.6007183E+000
6.593761951538478E+004	-1.1098038E-003	2.6005464E+000
6.595261951186438E+004	-1.1404222E-003	2.6006992E+000
6.596761950832768E+004	-1.1258451E-003	2.6006229E+000
6.598261950475140E+004	-1.1170605E-003	2.6005845E+000
6.599761950120586E+004	-1.1347568E-003	2.6007946E+000
6.601261949768546E+004	-1.1189702E-003	2.6006229E+000
6.602761949412222E+004	-1.1464695E-003	2.6006420E+000
6.604261949054734E+004	-1.1132413E-003	2.6007373E+000
6.605761948702694E+004	-1.1257179E-003	2.6007946E+000
6.607261948349304E+004	-1.1289642E-003	2.6006420E+000
6.608761947991652E+004	-1.1190976E-003	2.6006038E+000
6.610261947636819E+004	-1.1273092E-003	2.6006610E+000
6.611761947284779E+004	-1.1227896E-003	2.6007373E+000
6.613261946928687E+004	-1.1395310E-003	2.6006801E+000
6.614761946571060E+004	-1.1259088E-003	2.6006801E+000
6.616261946218880E+004	-1.1406768E-003	2.6006801E+000
6.617761945865722E+004	-1.1316378E-003	2.6006038E+000
6.619261945508095E+004	-1.1280094E-003	2.6005845E+000
6.620761945152981E+004	-1.1350752E-003	2.6006801E+000
6.622261944800941E+004	-1.1346296E-003	2.6006992E+000
6.623761944445129E+004	-1.1154056E-003	2.6007564E+000
6.625261944087502E+004	-1.1288369E-003	2.6006801E+000
6.626761943735089E+004	-1.1487611E-003	2.6006038E+000
6.628261943382188E+004	-1.1246993E-003	2.6007755E+000
6.629761943024560E+004	-1.1210709E-003	2.6006992E+000
6.631261942669214E+004	-1.1324653E-003	2.6006992E+000
6.632761942317174E+004	-1.1131775E-003	2.6006992E+000
6.634261941961595E+004	-1.1364756E-003	2.6006229E+000
6.635761941603967E+004	-1.1275001E-003	2.6006420E+000
6.637261941251275E+004	-1.1296007E-003	2.6006992E+000
6.638761940898630E+004	-1.1151510E-003	2.6007183E+000
6.640261940541002E+004	-1.1429049E-003	2.6005654E+000
6.641761940185376E+004	-1.1225987E-003	2.6007373E+000
6.643261939833337E+004	-1.1309375E-003	2.6006229E+000
6.644761939477990E+004	-1.1259724E-003	2.6006610E+000
6.646261939120363E+004	-1.1334200E-003	2.6006229E+000
6.647761938767391E+004	-1.1326562E-003	2.6007564E+000
6.649261938414979E+004	-1.1219621E-003	2.6007564E+000
6.650761938057351E+004	-1.1152145E-003	2.6006038E+000
6.652261937701493E+004	-1.1413771E-003	2.6006610E+000
6.653761937349453E+004	-1.1359027E-003	2.6005464E+000
6.655261936994386E+004	-1.1415681E-003	2.6006229E+000
6.656761936636758E+004	-1.1494613E-003	2.6006801E+000
6.658261936283554E+004	-1.1418227E-003	2.6007183E+000
6.659761935931421E+004	-1.1452601E-003	2.6005845E+000
6.661261935573793E+004	-1.1211982E-003	2.6005464E+000
6.662761935217655E+004	-1.1260997E-003	2.6007183E+000
6.664261934865615E+004	-1.1303010E-003	2.6006229E+000
6.665761934510828E+004	-1.1304283E-003	2.6006610E+000
6.667261934153200E+004	-1.1317651E-003	2.6005082E+000
6.668761933799740E+004	-1.1320832E-003	2.6006610E+000
6.670261933447700E+004	-1.1269909E-003	2.6006610E+000
